Date,Region,Confirmed Cases,Active Cases,Cured/Discharged,Death
2022-05-11,Uttar Pradesh,2076858,1496,2051851,23511
2022-05-11,Uttarakhand,437638,484,429461,7693
2022-05-11,West Bengal,2018646,417,1997026,21203
2022-06-11,Andaman and Nicobar Islands,10053,5,9919,129
2022-06-11,Andhra Pradesh,2320082,115,2305236,14731
2022-06-11,Arunachal Pradesh,64509,1,64212,296
2022-06-11,Assam,724250,18,716246,7986
2022-06-11,Bihar,830890,78,818556,12256
2022-06-11,Chandigarh,92652,152,91335,1165
2022-06-11,Chhattisgarh,1152589,102,1138452,14035
2022-06-11,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-06-11,Delhi,1911268,2008,1883042,26218
2022-06-11,Goa,246336,431,242073,3832
2022-06-11,Gujarat,1225958,608,1214405,10945
2022-06-11,Haryana,1004948,1269,993058,10621
2022-06-11,Himachal Pradesh,285228,140,280952,4136
2022-06-11,Jammu and Kashmir,454325,71,449502,4752
2022-06-11,Jharkhand,435401,50,430032,5319
2022-06-11,Karnataka,3955309,3177,3912024,40108
2022-06-11,Kerala,6573666,13302,6490535,69829
2022-06-11,Ladakh,28282,11,28043,228
2022-06-11,Lakshadweep,11402,0,11350,52
2022-06-11,Madhya Pradesh,1042978,283,1031957,10738
2022-06-11,Maharashtra,7904709,13329,7743513,147867
2022-06-11,Manipur,137242,1,135121,2120
2022-06-11,Meghalaya,93827,1,92233,1593
2022-06-11,Mizoram,228545,153,227692,700
2022-06-11,Nagaland,35499,2,34736,761
2022-06-11,Odisha,1288596,178,1279292,9126
2022-06-11,Puducherry,165921,33,163926,1962
2022-06-11,Punjab,760603,194,742655,17754
2022-06-11,Rajasthan,1286347,442,1276346,9559
2022-06-11,Sikkim,39177,11,38713,453
2022-06-11,Tamil Nadu,3456916,1159,3417732,38025
2022-06-11,Telangana,794184,907,789166,4111
2022-06-11,Tripura,100889,2,99964,923
2022-06-11,Uttar Pradesh,2081313,1006,2056782,23525
2022-06-11,Uttarakhand,438066,556,429817,7693
2022-06-11,West Bengal,2020034,575,1998254,21205
2022-01-12,Andaman and Nicobar Islands,8289,412,7748,129
2022-01-12,Andhra Pradesh,2084674,7195,2062974,14505
2022-01-12,Arunachal Pradesh,55878,535,55061,282
2022-01-12,Assam,631776,10600,614991,6185
2022-01-12,Bihar,756045,25052,718882,12111
2022-01-12,Chandigarh,70189,3924,65182,1083
2022-01-12,Chhattisgarh,1032584,23886,995075,13623
2022-01-12,Dadra and Nagar Haveli and Daman and Diu,10826,117,10705,4
2022-01-12,Delhi,1590155,74881,1490074,25200
2022-01-12,Goa,193977,12019,178421,3537
2022-01-12,Gujarat,875777,37238,828406,10133
2022-01-12,Haryana,805633,26836,768717,10080
2022-01-12,Himachal Pradesh,234835,5476,225475,3884
2022-01-12,Jammu and Kashmir,346506,4810,337150,4546
2022-01-12,Jharkhand,386773,29042,352555,5176
2022-01-12,Karnataka,3078129,73289,2966461,38379
2022-01-12,Kerala,5300682,45419,5205210,50053
2022-01-12,Ladakh,22727,406,22099,222
2022-01-12,Lakshadweep,10423,4,10368,51
2022-01-12,Madhya Pradesh,806803,11265,784999,10539
2022-01-12,Maharashtra,6987938,225199,6621070,141669
2022-01-12,Manipur,126344,539,123793,2012
2022-01-12,Meghalaya,85463,578,83396,1489
2022-01-12,Mizoram,148438,6639,141235,564
2022-01-12,Nagaland,32331,112,31516,703
2022-01-12,Odisha,1082769,26517,1047783,8469
2022-01-12,Puducherry,131866,2355,127629,1882
2022-01-12,Punjab,629899,23235,589972,16692
2022-01-12,Rajasthan,988638,30597,949063,8978
2022-01-12,Sikkim,33029,494,32125,410
2022-01-12,Tamil Nadu,2829655,75083,2717686,36886
2022-01-12,Telangana,697775,16496,677234,4045
2022-01-12,Tripura,87298,2041,84426,831
2022-01-12,Uttar Pradesh,1756929,44466,1689526,22937
2022-01-12,Uttarakhand,354304,6603,340271,7430
2022-01-12,West Bengal,1795430,102236,1673258,19936
2022-02-12,Andaman and Nicobar Islands,9961,139,9693,129
2022-02-12,Andhra Pradesh,2311133,32413,2264032,14688
2022-02-12,Arunachal Pradesh,63940,850,62796,294
2022-02-12,Assam,723244,5263,711385,6596
2022-02-12,Bihar,828584,1421,814917,12246
2022-02-12,Chandigarh,91209,728,89332,1149
2022-02-12,Chhattisgarh,1144940,8464,1122488,13988
2022-02-12,Dadra and Nagar Haveli and Daman and Diu,11417,28,11385,4
2022-02-12,Delhi,1849596,4812,1818737,26047
2022-02-12,Goa,243884,2804,237312,3768
2022-02-12,Gujarat,1212370,18301,1183294,10775
2022-02-12,Haryana,971511,7039,954000,10472
2022-02-12,Himachal Pradesh,279697,4132,271489,4076
2022-02-12,Jammu and Kashmir,449873,7424,437708,4741
2022-02-12,Jharkhand,432954,1968,425672,5314
2022-02-12,Karnataka,3921095,44605,3836915,39575
2022-02-12,Kerala,6381063,206180,6113257,61626
2022-02-12,Ladakh,27339,583,26530,226
2022-02-12,Lakshadweep,11286,89,11145,52
2022-02-12,Madhya Pradesh,1021361,26179,984500,10682
2022-02-12,Maharashtra,7835088,64865,7626868,143355
2022-02-12,Manipur,135638,2345,131216,2077
2022-02-12,Meghalaya,92847,928,90360,1559
2022-02-12,Mizoram,195189,12623,181931,635
2022-02-12,Nagaland,35117,509,33858,750
2022-02-12,Odisha,1274575,11823,1253914,8838
2022-02-12,Puducherry,165071,1993,161121,1957
2022-02-12,Punjab,754812,4946,732291,17575
2022-02-12,Rajasthan,1261000,25779,1225773,9448
2022-02-12,Sikkim,38896,499,37960,437
2022-02-12,Tamil Nadu,3431154,56002,3337265,37887
2022-02-12,Telangana,782336,15636,762594,4106
2022-02-12,Tripura,100778,256,99603,919
2022-02-12,Uttar Pradesh,2054995,16640,2014973,23382
2022-02-12,Uttarakhand,432874,7993,417238,7643
2022-02-12,West Bengal,2009717,14184,1974568,20965
2022-03-12,Andaman and Nicobar Islands,10025,3,9893,129
2022-03-12,Andhra Pradesh,2318751,661,2303361,14729
2022-03-12,Arunachal Pradesh,64480,33,64151,296
2022-03-12,Assam,724170,1368,716163,6639
2022-03-12,Bihar,830350,98,817997,12255
2022-03-12,Chandigarh,91845,60,90620,1165
2022-03-12,Chhattisgarh,1151749,422,1137293,14034
2022-03-12,Dadra and Nagar Haveli and Daman and Diu,11440,0,11436,4
2022-03-12,Delhi,1862641,860,1835641,26140
2022-03-12,Goa,245187,101,241256,3830
2022-03-12,Gujarat,1223515,566,1212011,10938
2022-03-12,Haryana,983786,859,972342,10585
2022-03-12,Himachal Pradesh,284030,454,279451,4125
2022-03-12,Jammu and Kashmir,453403,281,448373,4749
2022-03-12,Jharkhand,434901,301,429285,5315
2022-03-12,Karnataka,3943506,2802,3900688,40016
2022-03-12,Kerala,6519125,11330,6441033,66762
2022-03-12,Ladakh,28160,69,27863,228
2022-03-12,Lakshadweep,11402,2,11348,52
2022-03-12,Madhya Pradesh,1040563,750,1029080,10733
2022-03-12,Maharashtra,7870627,6928,7719949,143750
2022-03-12,Manipur,136962,99,134747,2116
2022-03-12,Meghalaya,93660,119,91954,1587
2022-03-12,Mizoram,220429,3431,216330,668
2022-03-12,Nagaland,35445,65,34623,757
2022-03-12,Odisha,1286457,950,1276402,9105
2022-03-12,Puducherry,165757,21,163774,1962
2022-03-12,Punjab,758643,274,740646,17723
2022-03-12,Rajasthan,1282066,1292,1271226,9548
2022-03-12,Sikkim,39102,26,38631,445
2022-03-12,Tamil Nadu,3451710,1461,3412226,38023
2022-03-12,Telangana,790224,1141,784972,4111
2022-03-12,Tripura,100869,4,99946,919
2022-03-12,Uttar Pradesh,2069733,1497,2044746,23490
2022-03-12,Uttarakhand,436864,689,428486,7689
2022-03-12,West Bengal,2016298,1542,1993570,21186
2022-04-12,Andaman and Nicobar Islands,10034,1,9904,129
2022-04-12,Andhra Pradesh,2319614,43,2304841,14730
2022-04-12,Arunachal Pradesh,64490,4,64190,296
2022-04-12,Assam,724199,1350,716210,6639
2022-04-12,Bihar,830494,16,818222,12256
2022-04-12,Chandigarh,91945,16,90764,1165
2022-04-12,Chhattisgarh,1152208,41,1138133,14034
2022-04-12,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-04-12,Delhi,1866380,601,1839622,26157
2022-04-12,Goa,245346,19,241495,3832
2022-04-12,Gujarat,1224082,148,1212992,10942
2022-04-12,Haryana,985931,418,974896,10617
2022-04-12,Himachal Pradesh,284639,61,280444,4134
2022-04-12,Jammu and Kashmir,453889,79,449060,4750
2022-04-12,Jharkhand,435165,10,429840,5315
2022-04-12,Karnataka,3946036,1488,3904491,40057
2022-04-12,Kerala,6536123,2965,6464775,68383
2022-04-12,Ladakh,28236,12,27996,228
2022-04-12,Lakshadweep,11402,0,11350,52
2022-04-12,Madhya Pradesh,1041209,51,1030423,10735
2022-04-12,Maharashtra,7875211,732,7726663,147816
2022-04-12,Manipur,137162,38,135004,2120
2022-04-12,Meghalaya,93784,15,92176,1593
2022-04-12,Mizoram,225732,828,224215,689
2022-04-12,Nagaland,35480,5,34716,759
2022-04-12,Odisha,1287854,185,1278548,9121
2022-04-12,Puducherry,165774,0,163812,1962
2022-04-12,Punjab,759210,61,741407,17742
2022-04-12,Rajasthan,1283111,77,1273482,9552
2022-04-12,Sikkim,39144,2,38690,452
2022-04-12,Tamil Nadu,3453112,229,3414858,38025
2022-04-12,Telangana,791522,213,787198,4111
2022-04-12,Tripura,100878,0,99956,922
2022-04-12,Uttar Pradesh,2071099,293,2047307,23499
2022-04-12,Uttarakhand,437297,451,429154,7692
2022-04-12,West Bengal,2017695,437,1996058,21200
2022-05-12,Andaman and Nicobar Islands,10039,3,9907,129
2022-05-12,Andhra Pradesh,2319756,48,2304978,14730
2022-05-12,Arunachal Pradesh,64502,5,64201,296
2022-05-12,Assam,724220,5,716229,7986
2022-05-12,Bihar,830644,59,818329,12256
2022-05-12,Chandigarh,92190,93,90932,1165
2022-05-12,Chhattisgarh,1152327,33,1138260,14034
2022-05-12,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-05-12,Delhi,1897141,5202,1865755,26184
2022-05-12,Goa,245525,67,241626,3832
2022-05-12,Gujarat,1224594,183,1213467,10944
2022-05-12,Haryana,997759,2153,984985,10621
2022-05-12,Himachal Pradesh,284896,55,280705,4136
2022-05-12,Jammu and Kashmir,454125,57,449317,4751
2022-05-12,Jharkhand,435272,32,429922,5318
2022-05-12,Karnataka,3949133,1943,3907085,40105
2022-05-12,Kerala,6545403,3142,6472911,69350
2022-05-12,Ladakh,28253,7,28018,228
2022-05-12,Lakshadweep,11402,0,11350,52
2022-05-12,Madhya Pradesh,1041792,219,1030838,10735
2022-05-12,Maharashtra,7879843,1412,7730581,147850
2022-05-12,Manipur,137227,7,135100,2120
2022-05-12,Meghalaya,93812,12,92207,1593
2022-05-12,Mizoram,227849,209,226943,697
2022-05-12,Nagaland,35492,2,34730,760
2022-05-12,Odisha,1288239,174,1278939,9126
2022-05-12,Puducherry,165799,5,163832,1962
2022-05-12,Punjab,759976,164,742061,17751
2022-05-12,Rajasthan,1284468,625,1274289,9554
2022-05-12,Sikkim,39154,1,38701,452
2022-05-12,Tamil Nadu,3454470,439,3416006,38025
2022-05-12,Telangana,792435,391,787933,4111
2022-05-12,Tripura,100887,5,99959,923
2022-05-12,Uttar Pradesh,2077027,1432,2052082,23513
2022-05-12,Uttarakhand,437650,480,429477,7693
2022-05-12,West Bengal,2018671,395,1997073,21203
2022-06-12,Andaman and Nicobar Islands,10055,6,9920,129
2022-06-12,Andhra Pradesh,2320098,126,2305241,14731
2022-06-12,Arunachal Pradesh,64509,1,64212,296
2022-06-12,Assam,724252,20,716246,7986
2022-06-12,Bihar,830934,105,818573,12256
2022-06-12,Chandigarh,92689,174,91350,1165
2022-06-12,Chhattisgarh,1152616,123,1138458,14035
2022-06-12,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-06-12,Delhi,1912063,2247,1883598,26218
2022-06-12,Goa,246407,452,242123,3832
2022-06-12,Gujarat,1226112,704,1214463,10945
2022-06-12,Haryana,1005359,1548,993190,10621
2022-06-12,Himachal Pradesh,285245,144,280965,4136
2022-06-12,Jammu and Kashmir,454337,81,449504,4752
2022-06-12,Jharkhand,435401,50,430032,5319
2022-06-12,Karnataka,3955871,3387,3912376,40108
2022-06-12,Kerala,6576137,14515,6491787,69835
2022-06-12,Ladakh,28284,13,28043,228
2022-06-12,Lakshadweep,11402,0,11350,52
2022-06-12,Madhya Pradesh,1043057,305,1032014,10738
2022-06-12,Maharashtra,7907631,14858,7744905,147868
2022-06-12,Manipur,137242,1,135121,2120
2022-06-12,Meghalaya,93829,3,92233,1593
2022-06-12,Mizoram,228573,169,227704,700
2022-06-12,Nagaland,35500,3,34736,761
2022-06-12,Odisha,1288620,202,1279292,9126
2022-06-12,Puducherry,165929,35,163932,1962
2022-06-12,Punjab,760668,235,742679,17754
2022-06-12,Rajasthan,1286423,481,1276383,9559
2022-06-12,Sikkim,39178,11,38714,453
2022-06-12,Tamil Nadu,3457133,1231,3417877,38025
2022-06-12,Telangana,794329,977,789241,4111
2022-06-12,Tripura,100889,2,99964,923
2022-06-12,Uttar Pradesh,2081546,1087,2056934,23525
2022-06-12,Uttarakhand,438085,552,429840,7693
2022-06-12,West Bengal,2020173,662,1998306,21205
2022-01-13,Andaman and Nicobar Islands,8397,479,7789,129
2022-01-13,Andhra Pradesh,2087879,10119,2063255,14505
2022-01-13,Arunachal Pradesh,56010,665,55063,282
2022-01-13,Assam,635050,13139,615722,6189
2022-01-13,Bihar,762458,28660,721684,12114
2022-01-13,Chandigarh,71303,4808,65411,1084
2022-01-13,Chhattisgarh,1038060,27425,997008,13627
2022-01-13,Dadra and Nagar Haveli and Daman and Diu,10856,144,10708,4
2022-01-13,Delhi,1617716,87445,1505031,25240
2022-01-13,Goa,197096,14134,179423,3539
2022-01-13,Gujarat,885718,43726,831855,10137
2022-01-13,Haryana,812516,31173,771260,10083
2022-01-13,Himachal Pradesh,236639,6937,225815,3887
2022-01-13,Jammu and Kashmir,348201,6242,337412,4547
2022-01-13,Jharkhand,391526,30986,355356,5184
2022-01-13,Karnataka,3099519,93128,2968002,38389
2022-01-13,Kerala,5313147,55037,5207762,50348
2022-01-13,Ladakh,22849,502,22125,222
2022-01-13,Lakshadweep,10435,15,10369,51
2022-01-13,Madhya Pradesh,810442,14406,785496,10540
2022-01-13,Maharashtra,7034661,243849,6649111,141701
2022-01-13,Manipur,126550,736,123802,2012
2022-01-13,Meghalaya,85629,701,83439,1489
2022-01-13,Mizoram,149492,7397,141531,564
2022-01-13,Nagaland,32530,242,31585,703
2022-01-13,Odisha,1091547,34346,1048732,8469
2022-01-13,Puducherry,132759,3203,127673,1883
2022-01-13,Punjab,636243,26781,592760,16702
2022-01-13,Rajasthan,998126,38448,950697,8981
2022-01-13,Sikkim,33351,796,32145,410
2022-01-13,Tamil Nadu,2847589,88959,2721725,36905
2022-01-13,Telangana,700094,18339,677708,4047
2022-01-13,Tripura,88214,2844,84538,832
2022-01-13,Uttar Pradesh,1770521,57355,1690226,22940
2022-01-13,Uttarakhand,357219,8018,341768,7433
2022-01-13,West Bengal,1817585,116251,1681375,19959
2022-02-13,Andaman and Nicobar Islands,9974,139,9706,129
2022-02-13,Andhra Pradesh,2312029,24454,2272881,14694
2022-02-13,Arunachal Pradesh,63982,695,62993,294
2022-02-13,Assam,723416,4730,712085,6601
2022-02-13,Bihar,828758,1347,815160,12251
2022-02-13,Chandigarh,91296,686,89459,1151
2022-02-13,Chhattisgarh,1145694,8195,1123498,14001
2022-02-13,Dadra and Nagar Haveli and Daman and Diu,11425,29,11392,4
2022-02-13,Delhi,1850516,4331,1820125,26060
2022-02-13,Goa,244041,2488,237784,3769
2022-02-13,Gujarat,1214016,15972,1187249,10795
2022-02-13,Haryana,972684,6889,955316,10479
2022-02-13,Himachal Pradesh,280106,3986,272040,4080
2022-02-13,Jammu and Kashmir,450331,6255,439332,4744
2022-02-13,Jharkhand,433134,1867,425953,5314
2022-02-13,Karnataka,3924297,38781,3845903,39613
2022-02-13,Kerala,6396247,182041,6152076,62130
2022-02-13,Ladakh,27400,570,26604,226
2022-02-13,Lakshadweep,11296,77,11167,52
2022-02-13,Madhya Pradesh,1023799,22390,990720,10689
2022-02-13,Maharashtra,7839447,56206,7639854,143387
2022-02-13,Manipur,135748,2321,131347,2080
2022-02-13,Meghalaya,92933,850,90522,1561
2022-02-13,Mizoram,196420,12116,183668,636
2022-02-13,Nagaland,35173,503,33920,750
2022-02-13,Odisha,1276114,11257,1255995,8862
2022-02-13,Puducherry,165152,1581,161614,1957
2022-02-13,Punjab,755234,4247,733402,17585
2022-02-13,Rajasthan,1263606,23404,1230746,9456
2022-02-13,Sikkim,38927,464,38026,437
2022-02-13,Tamil Nadu,3433966,47643,3348419,37904
2022-02-13,Telangana,783019,13674,765239,4106
2022-02-13,Tripura,100790,206,99665,919
2022-02-13,Uttar Pradesh,2056741,15276,2018074,23391
2022-02-13,Uttarakhand,433321,7814,417862,7645
2022-02-13,West Bengal,2010389,13484,1975915,20990
2022-03-13,Andaman and Nicobar Islands,10025,2,9894,129
2022-03-13,Andhra Pradesh,2318801,633,2303438,14730
2022-03-13,Arunachal Pradesh,64481,31,64154,296
2022-03-13,Assam,724171,1366,716166,6639
2022-03-13,Bihar,830364,97,818012,12255
2022-03-13,Chandigarh,91854,59,90630,1165
2022-03-13,Chhattisgarh,1151784,374,1137376,14034
2022-03-13,Dadra and Nagar Haveli and Daman and Diu,11440,0,11436,4
2022-03-13,Delhi,1862802,792,1835869,26141
2022-03-13,Goa,245200,99,241271,3830
2022-03-13,Gujarat,1223562,560,1212064,10938
2022-03-13,Haryana,983898,813,972499,10586
2022-03-13,Himachal Pradesh,284071,437,279508,4126
2022-03-13,Jammu and Kashmir,453422,252,448421,4749
2022-03-13,Jharkhand,434933,245,429373,5315
2022-03-13,Karnataka,3943642,2661,3900963,40018
2022-03-13,Kerala,6520213,10341,6443070,66802
2022-03-13,Ladakh,28175,65,27882,228
2022-03-13,Lakshadweep,11402,2,11348,52
2022-03-13,Madhya Pradesh,1040636,678,1029225,10733
2022-03-13,Maharashtra,7870951,6725,7720474,143752
2022-03-13,Manipur,136976,93,134767,2116
2022-03-13,Meghalaya,93666,100,91979,1587
2022-03-13,Mizoram,220786,3352,216764,670
2022-03-13,Nagaland,35447,60,34630,757
2022-03-13,Odisha,1286540,867,1276565,9108
2022-03-13,Puducherry,165758,20,163776,1962
2022-03-13,Punjab,758673,254,740696,17723
2022-03-13,Rajasthan,1282156,1109,1271498,9549
2022-03-13,Sikkim,39103,22,38635,446
2022-03-13,Tamil Nadu,3451815,1301,3412491,38023
2022-03-13,Telangana,790301,1064,785126,4111
2022-03-13,Tripura,100869,3,99947,919
2022-03-13,Uttar Pradesh,2069822,1401,2044930,23491
2022-03-13,Uttarakhand,436883,680,428514,7689
2022-03-13,West Bengal,2016369,1502,1993681,21186
2022-04-13,Andaman and Nicobar Islands,10034,0,9905,129
2022-04-13,Andhra Pradesh,2319616,41,2304845,14730
2022-04-13,Arunachal Pradesh,64493,6,64191,296
2022-04-13,Assam,724200,1351,716210,6639
2022-04-13,Bihar,830494,13,818225,12256
2022-04-13,Chandigarh,91946,14,90767,1165
2022-04-13,Chhattisgarh,1152211,39,1138138,14034
2022-04-13,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-04-13,Delhi,1866582,688,1839736,26158
2022-04-13,Goa,245349,19,241498,3832
2022-04-13,Gujarat,1224106,152,1213012,10942
2022-04-13,Haryana,986080,497,974966,10617
2022-04-13,Himachal Pradesh,284648,56,280458,4134
2022-04-13,Jammu and Kashmir,453897,75,449072,4750
2022-04-13,Jharkhand,435165,8,429842,5315
2022-04-13,Karnataka,3946084,1450,3904577,40057
2022-04-13,Kerala,6536421,2982,6465037,68402
2022-04-13,Ladakh,28237,12,27997,228
2022-04-13,Lakshadweep,11402,0,11350,52
2022-04-13,Madhya Pradesh,1041212,42,1030435,10735
2022-04-13,Maharashtra,7875324,714,7726790,147820
2022-04-13,Manipur,137165,37,135008,2120
2022-04-13,Meghalaya,93785,11,92181,1593
2022-04-13,Mizoram,225823,725,224409,689
2022-04-13,Nagaland,35484,9,34716,759
2022-04-13,Odisha,1287860,190,1278548,9122
2022-04-13,Puducherry,165774,0,163812,1962
2022-04-13,Punjab,759219,57,741419,17743
2022-04-13,Rajasthan,1283121,72,1273497,9552
2022-04-13,Sikkim,39144,1,38691,452
2022-04-13,Tamil Nadu,3453134,226,3414883,38025
2022-04-13,Telangana,791542,226,787205,4111
2022-04-13,Tripura,100878,0,99956,922
2022-04-13,Uttar Pradesh,2071131,289,2047343,23499
2022-04-13,Uttarakhand,437299,447,429160,7692
2022-04-13,West Bengal,2017715,421,1996094,21200
2022-05-13,Andaman and Nicobar Islands,10039,3,9907,129
2022-05-13,Andhra Pradesh,2319777,60,2304987,14730
2022-05-13,Arunachal Pradesh,64502,3,64203,296
2022-05-13,Assam,724220,5,716229,7986
2022-05-13,Bihar,830650,57,818337,12256
2022-05-13,Chandigarh,92200,87,90948,1165
2022-05-13,Chhattisgarh,1152331,35,1138262,14034
2022-05-13,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-05-13,Delhi,1898173,4928,1867061,26184
2022-05-13,Goa,245538,68,241638,3832
2022-05-13,Gujarat,1224622,188,1213490,10944
2022-05-13,Haryana,998113,1953,985539,10621
2022-05-13,Himachal Pradesh,284912,61,280715,4136
2022-05-13,Jammu and Kashmir,454126,54,449321,4751
2022-05-13,Jharkhand,435282,36,429928,5318
2022-05-13,Karnataka,3949290,1884,3907301,40105
2022-05-13,Kerala,6545816,3253,6473213,69350
2022-05-13,Ladakh,28253,6,28019,228
2022-05-13,Lakshadweep,11402,0,11350,52
2022-05-13,Madhya Pradesh,1041832,230,1030867,10735
2022-05-13,Maharashtra,7880074,1434,7730789,147851
2022-05-13,Manipur,137230,9,135101,2120
2022-05-13,Meghalaya,93818,13,92212,1593
2022-05-13,Mizoram,227899,219,226983,697
2022-05-13,Nagaland,35492,1,34731,760
2022-05-13,Odisha,1288253,155,1278972,9126
2022-05-13,Puducherry,165801,7,163832,1962
2022-05-13,Punjab,759995,163,742081,17751
2022-05-13,Rajasthan,1284538,628,1274356,9554
2022-05-13,Sikkim,39157,4,38701,452
